source,neighborhood,price,covered_m2,ambientes,bedrooms,url,captured_at,price_per_m2
mercadolibre,Almagro,114999.0,36.0,1,,https://departamento.mercadolibre.com.ar/MLA-3379505924-departamento-monoambiente-en-venta-a-estrenar-en-villa-crespo-con-amenities-oportunidad-_JM,2026-09-17 13:44:43.464233+00:00,3194
mercadolibre,Almagro,100000.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3940874168-departamento-en-venta-monoambiente-en-almagro-excelente-zona-ideal-inversion-_JM,2026-09-17 13:44:43.464233+00:00,3448
mercadolibre,Almagro,92000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-2810667894-departamento-en-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2968
mercadolibre,Almagro,66000.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-3911599598-venta-departamento-monoambiente-dividido-almagro-zona-hospital-italiano-_JM,2026-09-17 13:44:43.464233+00:00,2062
mercadolibre,Almagro,78000.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-3263187498-venta-monoambiente-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2600
mercadolibre,Almagro,95000.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-3198950684-departamento-monoambiente-en-venta-de-pozo-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2500
mercadolibre,Almagro,87000.0,22.0,1,,https://departamento.mercadolibre.com.ar/MLA-1814646319-venta-monoambiente-excelente-oportunidad-en-caba-_JM,2026-09-17 13:44:43.464233+00:00,3955
mercadolibre,Almagro,65000.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-3464248384-departamento-1-ambiente-en-construccion-_JM,2026-09-17 13:44:43.464233+00:00,2031
mercadolibre,Almagro,101000.0,35.0,1,,https://departamento.mercadolibre.com.ar/MLA-3056077386-excelente-proyecto-_JM,2026-09-17 13:44:43.464233+00:00,2886
mercadolibre,Almagro,76000.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3554786400-venta-departamento-monoambiente-amplio-al-frente-con-balcon-bajas-expensas-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2621
mercadolibre,Almagro,65000.0,24.0,1,,https://departamento.mercadolibre.com.ar/MLA-3552685038-departamento-en-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2708
mercadolibre,Almagro,57000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-3907443010-venta-monoambiente-almagro-apto-credito-_JM,2026-09-17 13:44:43.464233+00:00,1839
mercadolibre,Almagro,67000.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-1852390715-monoambiente-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2481
mercadolibre,Almagro,80000.0,24.0,1,,https://departamento.mercadolibre.com.ar/MLA-2005975339-venta-departamento-de-un-ambiente-en-almagro-capital-federal-_JM,2026-09-17 13:44:43.464233+00:00,3333
mercadolibre,Almagro,65000.0,26.0,1,,https://departamento.mercadolibre.com.ar/MLA-3770582600-venta-departamento-monoambiente-cbalcon-y-amenities-avenida-independencia-3300-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2500
mercadolibre,Almagro,75000.0,45.0,1,,https://departamento.mercadolibre.com.ar/MLA-3552249320-colombres-al-100-tal-frente-45-m2-impecable-gran-terraza-apto-profesional-_JM,2026-09-17 13:44:43.464233+00:00,1667
mercadolibre,Almagro,84999.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-1833058281-departamento-monoambiente-en-venta-en-almagro-capital-federal-buenos-aires-_JM,2026-09-17 13:44:43.464233+00:00,2931
mercadolibre,Almagro,89900.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-3406776190-venta-monoambiente-almagro-frente-_JM,2026-09-17 13:44:43.464233+00:00,2997
mercadolibre,Almagro,75000.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-2966391726-monoambiente-con-balcon-apto-profesional-parrilla-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2500
mercadolibre,Almagro,54900.0,28.0,1,,https://departamento.mercadolibre.com.ar/MLA-3650404774-venta-monoambiente-almagro-_JM,2026-09-17 13:44:43.464233+00:00,1961
mercadolibre,Almagro,109000.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-2810660742-departamento-monoambiente-en-pozo-venta-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2868
mercadolibre,Almagro,81000.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3432311968-departamento-2-amb-al-frente-en-esq-de-mexico-y-castro-barros-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2793
mercadolibre,Almagro,74300.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-1831451533-departamento-en-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2562
mercadolibre,Almagro,42000.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-3859118474-1-ambiente-ph-con-entrepiso-pringles-al-300-almagro-_JM,2026-09-17 13:44:43.464233+00:00,1312
mercadolibre,Almagro,124125.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-2076282245-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,4004
mercadolibre,Almagro,128725.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2076337721-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,4023
mercadolibre,Almagro,126985.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2063526075-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3968
mercadolibre,Almagro,127090.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2073768465-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3972
mercadolibre,Almagro,122600.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-3931766586-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3955
mercadolibre,Almagro,100504.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-3931663472-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3722
mercadolibre,Almagro,131474.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-3931650106-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,4109
mercadolibre,Almagro,122254.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2076270321-departamento-en-venta-en-boreas-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3820
mercadolibre,Almagro,103342.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-2076282109-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3827
mercadolibre,Almagro,137669.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2076329225-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,4302
mercadolibre,Almagro,132300.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-3931654378-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,4900
mercadolibre,Almagro,130674.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2063551289-departamento-en-venta-almagro-entrega-2026-_JM,2026-09-17 13:44:43.464233+00:00,4084
mercadolibre,Almagro,93800.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-3931667994-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3474
mercadolibre,Almagro,120826.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-2073768801-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3776
mercadolibre,Almagro,102500.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-2076330591-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3796
mercadolibre,Almagro,54900.0,34.0,1,,https://departamento.mercadolibre.com.ar/MLA-3553380362-venta-monoambiente-apto-credito-y-apto-profesional-en-almagro-subte-b-_JM,2026-09-17 13:44:43.464233+00:00,1615
mercadolibre,Almagro,54000.0,23.0,1,,https://departamento.mercadolibre.com.ar/MLA-3834457862-departamento-en-venta-_JM,2026-09-17 13:44:43.464233+00:00,2348
mercadolibre,Almagro,79500.0,37.0,1,,https://departamento.mercadolibre.com.ar/MLA-3409770256-monoambiente-con-balcon-y-amenities-muy-luminoso-en-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2149
mercadolibre,Almagro,72000.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-1676560303-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2667
mercadolibre,Almagro,77000.0,33.0,1,,https://departamento.mercadolibre.com.ar/MLA-1775528723-departamento-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2333
mercadolibre,Almagro,80000.0,40.0,1,,https://departamento.mercadolibre.com.ar/MLA-3938822752-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2000
mercadolibre,Almagro,71900.0,36.0,1,,https://departamento.mercadolibre.com.ar/MLA-2060588579-departamento-1-ambiente-super-amplio-con-gas-al-frente-con-balcon-_JM,2026-09-17 13:44:43.464233+00:00,1997
mercadolibre,Almagro,43900.0,18.0,1,,https://departamento.mercadolibre.com.ar/MLA-2013026241-departamento-monoambiente-edificio-con-parrilla-a-mts-del-hospital-italiano-_JM,2026-09-17 13:44:43.464233+00:00,2439
mercadolibre,Almagro,44900.0,19.0,1,,https://departamento.mercadolibre.com.ar/MLA-3887971414-monoambiente-en-venta-amoblado-dueno-directo-listo-para-mudarte-_JM,2026-09-17 13:44:43.464233+00:00,2363
mercadolibre,Almagro,94000.0,36.0,1,,https://departamento.mercadolibre.com.ar/MLA-1750076655-venta-departamento-monoambiente-totalmente-equipado-tucuman-_JM,2026-09-17 13:44:43.464233+00:00,2611
mercadolibre,Almagro,101010.0,33.0,1,,https://departamento.mercadolibre.com.ar/MLA-1794972575-venta-departamento-1-ambiente-a-estrenar-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3061
mercadolibre,Almagro,39000.0,23.0,1,,https://departamento.mercadolibre.com.ar/MLA-3224429682-monoambiente-almagro-en-venta-_JM,2026-09-17 13:44:43.464233+00:00,1696
mercadolibre,Almagro,58000.0,20.0,1,,https://departamento.mercadolibre.com.ar/MLA-3960135414-monoambiente-venta-balcon-almagro-apto-credito-_JM,2026-09-17 13:44:43.464233+00:00,2900
mercadolibre,Almagro,110000.0,35.0,1,,https://departamento.mercadolibre.com.ar/MLA-3377564376-departamento-en-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3143
mercadolibre,Almagro,59900.0,25.0,1,,https://departamento.mercadolibre.com.ar/MLA-3341951268-venta-mono-ambiente-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2396
mercadolibre,Almagro,79000.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-2387144866-venta-departamento-almagro-con-cochera-_JM,2026-09-17 13:44:43.464233+00:00,2633
mercadolibre,Almagro,55000.0,26.0,1,,https://departamento.mercadolibre.com.ar/MLA-2089774043-venta-monoambiente-almagro-norte-_JM,2026-09-17 13:44:43.464233+00:00,2115
mercadolibre,Almagro,89000.0,32.0,1,,https://departamento.mercadolibre.com.ar/MLA-3959296836-departamento-en-venta-monoambiente-divisible-con-balcon-_JM,2026-09-17 13:44:43.464233+00:00,2781
mercadolibre,Almagro,85000.0,28.0,1,,https://departamento.mercadolibre.com.ar/MLA-2083614117-venta-departamento-1-ambiente-lavalle-3400-_JM,2026-09-17 13:44:43.464233+00:00,3036
mercadolibre,Almagro,175077.0,63.0,1,,https://departamento.mercadolibre.com.ar/MLA-3950529158-venta-depto-loft-almagro-al-frente-con-balcon-_JM,2026-09-17 13:44:43.464233+00:00,2779
mercadolibre,Almagro,135332.0,50.0,1,,https://departamento.mercadolibre.com.ar/MLA-2090767751-venta-depto-loft-almagro-al-frente-con-balcon-_JM,2026-09-17 13:44:43.464233+00:00,2707
mercadolibre,Almagro,67500.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3951887728-venta-deparatento-almagro-monoambiente-balcon-pileta-sum-parrilla-gimnasio-_JM,2026-09-17 13:44:43.464233+00:00,2328
mercadolibre,Almagro,47990.0,20.0,1,,https://departamento.mercadolibre.com.ar/MLA-2080507783-venta-monoambiente-almagro-frente-1-piso-escalera-_JM,2026-09-17 13:44:43.464233+00:00,2400
mercadolibre,Almagro,86000.0,41.0,1,,https://departamento.mercadolibre.com.ar/MLA-2083217333-hermoso-monoambiente-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2098
mercadolibre,Almagro,82000.0,33.0,1,,https://departamento.mercadolibre.com.ar/MLA-3955483460-venta-de-departamento-de-un-ambiente-divisible-con-patio-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2485
mercadolibre,Almagro,47000.0,24.0,1,,https://departamento.mercadolibre.com.ar/MLA-2080168021-apto-credito-departamento-de-1-ambiente-con-patio-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,1958
mercadolibre,Almagro,96000.0,47.0,1,,https://departamento.mercadolibre.com.ar/MLA-1638265507-venta-monoambiente-divisible-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2043
mercadolibre,Almagro,120000.0,37.0,1,,https://departamento.mercadolibre.com.ar/MLA-2807017676-venta-monoambiente-divisible-con-patio-a-estrenar-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3243
mercadolibre,Almagro,119700.0,28.0,1,,https://departamento.mercadolibre.com.ar/MLA-3763096448-departamento-12-y-3-ambientes-en-almagro--_JM,2026-09-17 13:44:43.464233+00:00,4275
mercadolibre,Almagro,85000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-3075545718-departamento-monoambiente-con-balcon-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2742
mercadolibre,Almagro,85000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-1722029129-departamento-monoambiente-con-balcon-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2742
mercadolibre,Almagro,110000.0,40.0,1,,https://departamento.mercadolibre.com.ar/MLA-3623859964-monoambiente-a-estrenar-al-frente-con-balcon-amenities-gallo-al-700-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2750
mercadolibre,Almagro,184000.0,74.0,1,,https://departamento.mercadolibre.com.ar/MLA-3747015674-venta-loft-74-m-al-frente-con-balcon-entrega-2026-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2486
mercadolibre,Almagro,102800.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-2847775872-venta-monoambiente-cbalcon-dividido-con-mueble-23-ambientes-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2705
mercadolibre,Almagro,101500.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-2847775580-venta-monoambiente-divisible-cbalcon-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2671
mercadolibre,Almagro,134369.0,56.0,1,,https://departamento.mercadolibre.com.ar/MLA-1957327167-venta-depto-loft-almagro-con-balcon-_JM,2026-09-17 13:44:43.464233+00:00,2399
mercadolibre,Almagro,91000.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-1972583113-venta-departamento-monoambiente-con-cochera-amenities-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3033
mercadolibre,Almagro,101500.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-2847853392-venta-2-ambientes-divisibles-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2671
mercadolibre,Almagro,88200.0,28.0,1,,https://departamento.mercadolibre.com.ar/MLA-3763097228-venta-1-ambiente-moderno-con-amenities-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3150
mercadolibre,Almagro,105625.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-3841101268-departamentos-12-y-3-ambientes-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3521
mercadolibre,Almagro,142628.0,56.0,1,,https://departamento.mercadolibre.com.ar/MLA-3741004088-venta-depto-loft-almagro-con-balcon-_JM,2026-09-17 13:44:43.464233+00:00,2547
mercadolibre,Almagro,113488.0,42.0,1,,https://departamento.mercadolibre.com.ar/MLA-1932870067-monoambiente-interno-a-la-venta-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2702
mercadolibre,Almagro,76700.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3874078238-venta-departamento-monoambiente-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2645
mercadolibre,Almagro,82000.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-3917949044-venta-monoambiente-con-balcon-edificio-bah-premium-_JM,2026-09-17 13:44:43.464233+00:00,3037
mercadolibre,Almagro,98280.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3874098362-venta-departamento-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3389
mercadolibre,Almagro,72000.0,28.0,1,,https://departamento.mercadolibre.com.ar/MLA-3923634760-departamento-monoambiente-venta-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2571
mercadolibre,Almagro,89000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-3720544028-monoambiente-en-venta-en-almagro-full-amenities-_JM,2026-09-17 13:44:43.464233+00:00,2871
mercadolibre,Almagro,70800.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3881013026-venta-departamento-monoambiente-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2441
mercadolibre,Almagro,85000.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-3297536472-venta-monoambiente-almagro-apto-credito-_JM,2026-09-17 13:44:43.464233+00:00,2833
mercadolibre,Almagro,58000.0,21.0,1,,https://departamento.mercadolibre.com.ar/MLA-3923970244-venta-monoambiente-luminoso-abasto-shopping-_JM,2026-09-17 13:44:43.464233+00:00,2762
mercadolibre,Almagro,74000.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-3807634710-venta-departamento-1-dormitorio-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2552
mercadolibre,Almagro,101000.0,34.0,1,,https://departamento.mercadolibre.com.ar/MLA-3906742636-venta-departamento-monoambiente-con-balcon-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2971
mercadolibre,Almagro,89370.0,29.0,1,,https://departamento.mercadolibre.com.ar/MLA-2019581747-departamento-monoambiente-en-venta-en-almagro-construccion-finalizacion-122026-_JM,2026-09-17 13:44:43.464233+00:00,3082
mercadolibre,Almagro,72000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-2061609425-venta-depto-monoambiente-en-almagro-pozo-_JM,2026-09-17 13:44:43.464233+00:00,2323
mercadolibre,Almagro,73000.0,30.0,1,,https://departamento.mercadolibre.com.ar/MLA-3836498850-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2433
mercadolibre,Almagro,61000.0,26.0,1,,https://departamento.mercadolibre.com.ar/MLA-2005347645-monoambiente-en-construccion-a-la-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2346
mercadolibre,Almagro,89900.0,42.0,1,,https://departamento.mercadolibre.com.ar/MLA-3684399314-venta-almagro-monoambiente-con-cochera-cubierta-y-pileta-_JM,2026-09-17 13:44:43.464233+00:00,2140
mercadolibre,Almagro,49000.0,22.0,1,,https://departamento.mercadolibre.com.ar/MLA-2006335321-departamento-en-venta-en-almagro-rawson-200-piso-3-por-escalera-muy-luminoso-bajas-expensas-_JM,2026-09-17 13:44:43.464233+00:00,2227
mercadolibre,Almagro,105000.0,44.0,1,,https://departamento.mercadolibre.com.ar/MLA-1790418643-venta-monoambiente-cocina-independiente-amenities-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2386
mercadolibre,Almagro,49500.0,24.0,1,,https://departamento.mercadolibre.com.ar/MLA-3935550654-departamento-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2062
mercadolibre,Almagro,89500.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-1948694533-venta-monoambiente-de-categoria-amueblado-y-equipado-almagro-permuta-_JM,2026-09-17 13:44:43.464233+00:00,3315
mercadolibre,Almagro,99500.0,34.0,1,,https://departamento.mercadolibre.com.ar/MLA-1948340901-venta-depto-a-estrenar-monoambiente-en-almagro-con-amenities-apto-profesional-_JM,2026-09-17 13:44:43.464233+00:00,2926
mercadolibre,Almagro,86000.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-3739758260-departamento-en-venta-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2263
mercadolibre,Almagro,85000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-1721951759-departamento-monoambiente-con-balcon-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2742
mercadolibre,Almagro,93000.0,37.0,1,,https://departamento.mercadolibre.com.ar/MLA-3309596100-departamento-monoambiente-a-estrenar-en-almagro-inversion-_JM,2026-09-17 13:44:43.464233+00:00,2514
mercadolibre,Almagro,89000.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-3727545928-venta-departamentos-1-ambiente-en-almagro-a-estrenar-full-amenities-_JM,2026-09-17 13:44:43.464233+00:00,2871
mercadolibre,Almagro,125000.0,33.0,1,,https://departamento.mercadolibre.com.ar/MLA-3568602344-venta-monoambiente-40-m2-piso-7-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3788
mercadolibre,Almagro,89000.0,36.0,1,,https://departamento.mercadolibre.com.ar/MLA-3900413686-departamento-en-venta-1-ambiente-almagro-norte-_JM,2026-09-17 13:44:43.464233+00:00,2472
mercadolibre,Almagro,73000.0,38.0,1,,https://departamento.mercadolibre.com.ar/MLA-2057938905-amplio-monoambiente-con-balcon-aterrazado-en-almagro-_JM,2026-09-17 13:44:43.464233+00:00,1921
mercadolibre,Almagro,92690.0,27.0,1,,https://departamento.mercadolibre.com.ar/MLA-1644195345-departamento-almagro-_JM,2026-09-17 13:44:43.464233+00:00,3433
mercadolibre,Almagro,79500.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-3840361288-hermoso-monoambiente-con-subdivision-y-balcon-_JM,2026-09-17 13:44:43.464233+00:00,2565
mercadolibre,Almagro,95600.0,31.0,1,,https://departamento.mercadolibre.com.ar/MLA-1976097775-venta-excelentes-monoambientes-a-estrenar-en-almagro-norte-palermo-_JM,2026-09-17 13:44:43.464233+00:00,3084
mercadolibre,Almagro,101000.0,34.0,1,,https://departamento.mercadolibre.com.ar/MLA-3355472764-venta-monoambiente-a-estrenar-inversion-almagro-_JM,2026-09-17 13:44:43.464233+00:00,2971
